"[-4.812891757073477, -4.757575756608903, -7.527401317942574, -7.500585814095416, -4.885413084940121, -4.732548808698391, -4.881558686557901]"
"[-4.813606709356054, -4.760593726603179, -7.517295074935829, -8.263625491042129, -5.263945413664352, -4.732154813373268, -4.881164585956199]"
"[-4.799196786349643, -4.760450352384945, -7.527643895219888, -4.49696046676774, -1.9977841448415692, -4.732477259466707, -4.875226151511921]"
"[-4.789251843251306, -4.764428738777051, -4.430768583036807, -4.475951179723013, -2.078898946642745, -4.738014146175985, -1.4618438385492558]"
"[-3.120304078162203, -5.96931251656914, -7.931504024041779, -7.923225855931917, -2.8028509793525904, -3.529972466333628, -1.8202630246681344]"
"[-3.120375932752136, -5.9832094159493305, -7.949765991735052, -7.918152367644138, -2.8633624326044442, -5.214125587501157, -1.8272578470887846]"
"[-3.128055364984246, -4.999814827542169, -7.966278561379421, -7.295698481107692, -2.8710389186962524, -4.99981482723754, -1.8005947549108687]"
"[-3.11558678327737, -2.4355834819531443, -7.3404925277629385, -7.307872750332258, -2.894313796729171, -5.284359293200467, -1.810511414088739]"
"[-3.104620125113919, -2.408124014228234, -8.011844226663108, -7.307452947814933, -2.8908520032972937, -5.367538442696053, -1.7926376551958316]"
"[-1.8759505931147817, -3.475073777342592, -7.353745909306391, -7.282661655485783, -2.9012962151151402, -5.35276621809143, -1.7886173953561806]"
"[-3.078162426604751, -2.39148332489498, -7.458478066606996, -7.205773286847161, -2.9052535495726795, -5.348729383031138, -1.8170214143664538]"
"[-3.0380862089944647, -2.460279818642419, -7.425600374429557, -7.2610855039336, -2.912766732092592, -5.414805663576121, -1.796863373314637]"
"[-5.626684041647998, -2.3687617699282018, -8.172823950012598, -7.281910949760649, -2.9031573999933666, -5.141508356806791, -1.7676950813217944]"
"[-1.8136016776394839, -2.417795665769211, -8.138961224651966, -7.398469982851722, -1.92858853350365, -5.459968911355286, -1.7779509529502615]"
"[-6.824016421921536, -2.412568787531533, -7.434200343678599, -7.412639988513998, -1.9268471075125477, -6.498667388817288, -1.7731642991221086]"
"[-6.805994787779293, -2.4043627196727333, -7.439774907540119, -7.412576573102496, -1.931284407138466, -6.608023499479762, -1.790621869366063]"
"[-5.606972487343809, -4.345552029601142, -7.4556592097965115, -7.3913360971262705, -1.934238142826494, -3.4461315660408123, -1.8000405447749803]"
"[-5.605669125490332, -3.285052793058181, -7.521667071513907, -7.461282789162881, -1.9350915258915884, -2.410708981594971, -1.7781179335223867]"
"[-1.7643863224792176, -3.2604949928965796, -7.5177266714637385, -7.464988410765807, -1.9354707349267406, -3.3929706016290377, -1.7725583429606018]"
